investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002782,2024-09-06,120506,Lumpsum,374705,Punjab,Chandigarh,T30,18-25,Male,3.7,Mandate,VERIFIED
INV001462,2024-09-06,101206,SIP,13274,Gujarat,Surat,T30,26-35,Male,19.4,Cheque,VERIFIED
INV004516,2024-09-06,149324,Lumpsum,322931,Haryana,Gurugram,T30,36-45,Male,14.4,Mandate,VERIFIED
INV000525,2024-09-06,118635,Redemption,222501,Gujarat,Ahmedabad,T30,56+,Female,12.6,Cheque,VERIFIED
INV000851,2024-09-06,119092,Lumpsum,7944,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Cheque,VERIFIED
INV000545,2024-09-06,102887,Redemption,281545,Telangana,Hyderabad,T30,26-35,Male,23.6,UPI,VERIFIED
INV003836,2024-09-06,120503,SIP,2174,Karnataka,Bangalore,T30,36-45,Male,12.4,Mandate,VERIFIED
INV002219,2024-09-06,149324,SIP,926,Karnataka,Mysore,B30,26-35,Male,6.9,Cheque,VERIFIED
INV002453,2024-09-06,120503,SIP,1607,Gujarat,Surat,T30,26-35,Female,16.1,Net Banking,VERIFIED
INV000071,2024-09-06,101206,SIP,40616,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Net Banking,VERIFIED
INV004993,2024-09-06,149322,Redemption,252839,Karnataka,Bangalore,T30,36-45,Female,55.6,Net Banking,VERIFIED
INV004473,2024-09-06,118634,SIP,452,Karnataka,Mysore,B30,18-25,Male,5.6,Net Banking,VERIFIED
INV003742,2024-09-06,100025,SIP,8716,Tamil Nadu,Chennai,T30,56+,Female,53.9,UPI,VERIFIED
INV000745,2024-09-06,149322,Lumpsum,15994,Punjab,Chandigarh,T30,26-35,Female,13.2,Net Banking,VERIFIED
INV002803,2024-09-06,119095,Redemption,365372,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Net Banking,VERIFIED
INV003115,2024-09-06,149323,Lumpsum,110645,Gujarat,Surat,T30,26-35,Male,23.9,Cheque,VERIFIED
INV001336,2024-09-06,102885,SIP,11174,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,UPI,VERIFIED
INV001002,2024-09-06,119094,SIP,594,Telangana,Hyderabad,T30,36-45,Male,52.5,Mandate,PENDING
INV003511,2024-09-06,120841,Lumpsum,269154,Haryana,Gurugram,T30,46-55,Male,36.8,Net Banking,VERIFIED
INV001375,2024-09-06,119599,SIP,10241,Haryana,Gurugram,T30,18-25,Male,6.3,Cheque,VERIFIED
INV003298,2024-09-06,120844,Lumpsum,310919,Gujarat,Surat,T30,26-35,Male,12.4,Mandate,VERIFIED
INV004124,2024-09-06,100033,SIP,10515,Maharashtra,Nashik,B30,56+,Male,76.4,Cheque,VERIFIED
INV000616,2024-09-06,120505,SIP,2999,Maharashtra,Nashik,B30,36-45,Male,50.4,UPI,VERIFIED
INV002051,2024-09-06,120503,SIP,40720,Gujarat,Ahmedabad,T30,46-55,Female,56.2,UPI,VERIFIED
INV004701,2024-09-06,102887,Lumpsum,74793,Haryana,Gurugram,T30,26-35,Male,7.3,Cheque,VERIFIED
INV001363,2024-09-06,119093,Lumpsum,299874,Karnataka,Mysore,B30,56+,Male,29.4,UPI,VERIFIED
INV000675,2024-09-06,101206,SIP,13433,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Cheque,VERIFIED
INV001202,2024-09-06,119120,SIP,562,Karnataka,Bangalore,T30,26-35,Male,11.3,Mandate,VERIFIED
INV001999,2024-09-06,119093,SIP,8360,Rajasthan,Udaipur,B30,18-25,Male,5.8,Mandate,VERIFIED
INV000337,2024-09-06,119093,SIP,8276,Haryana,Faridabad,B30,56+,Female,73.4,Mandate,VERIFIED
INV002819,2024-09-06,119094,Lumpsum,383171,West Bengal,Kolkata,T30,26-35,Male,24.1,Mandate,VERIFIED
INV002302,2024-09-06,120504,Lumpsum,380597,West Bengal,Kolkata,T30,26-35,Male,10.1,UPI,PENDING
INV000659,2024-09-06,125498,SIP,2429,Haryana,Faridabad,B30,26-35,Male,17.2,Mandate,VERIFIED
INV002247,2024-09-06,120503,SIP,59371,Karnataka,Mysore,B30,18-25,Female,6.1,Cheque,VERIFIED
INV002030,2024-09-06,119599,Lumpsum,458171,Madhya Pradesh,Bhopal,B30,36-45,Male,31.7,Net Banking,VERIFIED
INV003173,2024-09-06,119598,Redemption,305256,Gujarat,Surat,T30,18-25,Male,7.1,Mandate,VERIFIED
INV002846,2024-09-06,118636,SIP,23768,Punjab,Amritsar,B30,36-45,Male,57.1,Cheque,VERIFIED
INV001641,2024-09-06,119120,Lumpsum,323581,Haryana,Faridabad,B30,26-35,Male,15.4,Net Banking,VERIFIED
INV001645,2024-09-06,125497,Redemption,212544,Uttar Pradesh,Kanpur,B30,46-55,Male,77.5,UPI,VERIFIED
INV000228,2024-09-06,149324,SIP,43091,Karnataka,Bangalore,T30,26-35,Male,7.2,Net Banking,VERIFIED
INV001411,2024-09-06,102885,SIP,27404,Delhi,Gurugram,T30,26-35,Female,7.1,Cheque,VERIFIED
INV000495,2024-09-06,100016,Redemption,386823,Gujarat,Surat,T30,26-35,Female,7.6,Cheque,VERIFIED
INV001959,2024-09-06,102887,Redemption,234609,Tamil Nadu,Chennai,T30,18-25,Female,4.7,Mandate,VERIFIED
INV004452,2024-09-06,100033,SIP,3392,Rajasthan,Udaipur,B30,26-35,Male,17.6,UPI,VERIFIED
INV000130,2024-09-06,100016,Lumpsum,63184,Madhya Pradesh,Indore,T30,56+,Female,69.4,Cheque,VERIFIED
INV004452,2024-09-06,119092,Lumpsum,272736,Rajasthan,Udaipur,B30,26-35,Male,17.6,Cheque,VERIFIED
INV001329,2024-09-06,120842,Redemption,225605,Punjab,Amritsar,B30,36-45,Female,37.2,Cheque,VERIFIED
INV001170,2024-09-06,102885,Redemption,93163,Karnataka,Mysore,B30,36-45,Male,34.6,Cheque,PENDING
INV004436,2024-09-06,119093,SIP,3236,Delhi,New Delhi,T30,56+,Male,30.3,Cheque,VERIFIED
INV004281,2024-09-06,119120,SIP,26834,Rajasthan,Jaipur,T30,26-35,Female,15.9,Net Banking,VERIFIED
INV004858,2024-09-06,120503,SIP,54665,Uttar Pradesh,Kanpur,B30,36-45,Male,56.4,UPI,VERIFIED
INV003775,2024-09-06,148567,SIP,42480,Maharashtra,Mumbai,T30,56+,Male,12.8,UPI,VERIFIED
INV003069,2024-09-06,100016,SIP,8027,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,VERIFIED
INV001640,2024-09-06,119120,Redemption,501246,Rajasthan,Jaipur,T30,36-45,Female,52.6,Net Banking,VERIFIED
INV004592,2024-09-06,148568,Redemption,59346,Maharashtra,Pune,T30,36-45,Male,56.6,Net Banking,VERIFIED
INV002115,2024-09-06,119599,Redemption,63181,Punjab,Chandigarh,T30,56+,Female,71.4,Mandate,VERIFIED
INV001250,2024-09-06,101208,Lumpsum,201571,Rajasthan,Udaipur,B30,26-35,Male,25.0,Net Banking,VERIFIED
INV000367,2024-09-06,148567,Redemption,132704,Haryana,Gurugram,T30,36-45,Male,38.5,UPI,VERIFIED
INV004045,2024-09-06,102887,SIP,2374,Madhya Pradesh,Indore,T30,18-25,Male,4.2,Cheque,VERIFIED
INV000752,2024-09-06,102887,Redemption,298357,Punjab,Chandigarh,T30,46-55,Male,32.7,Cheque,VERIFIED
INV003569,2024-10-06,119599,SIP,2937,Delhi,Gurugram,T30,46-55,Male,65.1,Cheque,VERIFIED
INV003559,2024-10-06,118633,SIP,4499,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Cheque,VERIFIED
INV002436,2024-10-06,120842,SIP,5970,Gujarat,Surat,T30,46-55,Male,28.8,Mandate,VERIFIED
INV004025,2024-10-06,118635,SIP,2307,Gujarat,Ahmedabad,T30,56+,Male,18.7,Net Banking,VERIFIED
INV001138,2024-10-06,101207,Lumpsum,284887,Haryana,Faridabad,B30,46-55,Female,81.3,Cheque,VERIFIED
INV002786,2024-10-06,125498,Lumpsum,377391,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Cheque,VERIFIED
INV003573,2024-10-06,119094,SIP,59237,Gujarat,Surat,T30,36-45,Male,51.8,Cheque,VERIFIED
INV004001,2024-10-06,119598,SIP,2011,Delhi,Noida,T30,56+,Female,52.7,Cheque,VERIFIED
INV004080,2024-10-06,102886,SIP,13282,Punjab,Amritsar,B30,26-35,Female,18.7,UPI,PENDING
INV002415,2024-10-06,148568,SIP,1981,West Bengal,Kolkata,T30,36-45,Male,13.9,UPI,VERIFIED
INV002418,2024-10-06,120843,SIP,814,Haryana,Faridabad,B30,36-45,Male,34.0,Cheque,VERIFIED
INV001609,2024-10-06,119093,SIP,4174,Punjab,Chandigarh,T30,26-35,Female,14.0,Mandate,VERIFIED
INV003424,2024-10-06,149322,SIP,21923,Madhya Pradesh,Indore,T30,26-35,Female,19.7,UPI,VERIFIED
INV001101,2024-10-06,118632,Redemption,182520,Madhya Pradesh,Bhopal,B30,18-25,Male,5.3,Cheque,VERIFIED
INV003962,2024-10-06,101207,Redemption,15147,Haryana,Gurugram,T30,26-35,Male,20.4,Net Banking,VERIFIED
INV003549,2024-10-06,120506,SIP,27615,Maharashtra,Pune,T30,56+,Male,76.9,UPI,VERIFIED
INV000346,2024-10-06,118633,Lumpsum,273050,Haryana,Faridabad,B30,26-35,Male,22.0,Cheque,VERIFIED
INV003046,2024-10-06,100025,SIP,5675,West Bengal,Kolkata,T30,36-45,Male,12.4,Net Banking,VERIFIED
INV000266,2024-10-06,102886,Redemption,394837,Madhya Pradesh,Indore,T30,56+,Male,67.6,Net Banking,VERIFIED
INV004898,2024-10-06,149324,SIP,2777,Haryana,Faridabad,B30,56+,Female,48.9,Cheque,VERIFIED
INV000674,2024-10-06,120507,Lumpsum,248956,Rajasthan,Udaipur,B30,26-35,Female,12.5,Cheque,VERIFIED
INV000481,2024-10-06,120505,SIP,14045,Madhya Pradesh,Bhopal,B30,26-35,Female,13.4,Cheque,VERIFIED
INV002478,2024-10-06,119094,Lumpsum,47841,Telangana,Hyderabad,T30,18-25,Male,4.4,Cheque,VERIFIED
INV004770,2024-10-06,120844,Lumpsum,42875,Gujarat,Surat,T30,18-25,Female,5.2,Cheque,VERIFIED
INV002477,2024-10-06,125498,SIP,2834,West Bengal,Kolkata,T30,46-55,Female,72.4,UPI,VERIFIED
INV002347,2024-10-06,120503,SIP,1648,Delhi,New Delhi,T30,26-35,Female,6.5,Mandate,VERIFIED
INV003618,2024-10-06,148568,Lumpsum,366642,Delhi,Gurugram,T30,46-55,Female,72.4,Mandate,VERIFIED
INV000452,2024-10-06,119092,Redemption,314966,Tamil Nadu,Coimbatore,B30,26-35,Male,18.1,Net Banking,VERIFIED
INV004916,2024-10-06,118633,SIP,23636,Haryana,Faridabad,B30,26-35,Male,12.5,Net Banking,VERIFIED
INV001824,2024-10-06,119092,Redemption,102338,Tamil Nadu,Coimbatore,B30,26-35,Female,8.9,Mandate,VERIFIED
INV004326,2024-10-06,125497,Lumpsum,153763,Delhi,Gurugram,T30,26-35,Male,7.5,Cheque,VERIFIED
INV003762,2024-10-06,118634,Lumpsum,20315,Telangana,Hyderabad,T30,36-45,Male,39.4,Mandate,VERIFIED
INV000718,2024-10-06,101206,Redemption,234074,Delhi,Gurugram,T30,26-35,Male,10.8,Cheque,VERIFIED
INV001271,2024-10-06,149324,SIP,8136,Haryana,Gurugram,T30,36-45,Male,52.4,Mandate,VERIFIED
INV002143,2024-10-06,118635,SIP,1063,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Cheque,VERIFIED
INV001876,2024-10-06,119598,Lumpsum,375876,Delhi,Gurugram,T30,36-45,Male,13.3,Mandate,VERIFIED
INV001914,2024-10-06,118635,Redemption,10580,Delhi,Gurugram,T30,56+,Male,61.9,UPI,VERIFIED
INV003647,2024-10-06,120504,SIP,17028,Haryana,Faridabad,B30,56+,Male,57.2,UPI,VERIFIED
INV004832,2024-10-06,120504,Lumpsum,468292,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Mandate,VERIFIED
INV002349,2024-10-06,118634,SIP,14976,Punjab,Amritsar,B30,26-35,Female,9.6,Cheque,VERIFIED
INV002487,2024-10-06,125498,SIP,9134,Punjab,Chandigarh,T30,26-35,Male,19.5,UPI,VERIFIED
INV000234,2024-10-06,119092,Lumpsum,387678,Tamil Nadu,Coimbatore,B30,26-35,Male,23.8,UPI,VERIFIED
INV000646,2024-10-06,119093,SIP,1051,Uttar Pradesh,Lucknow,T30,26-35,Female,23.9,UPI,PENDING
INV003635,2024-10-06,120844,SIP,28739,West Bengal,Kolkata,T30,56+,Female,55.1,UPI,VERIFIED
INV001545,2024-10-06,148568,Lumpsum,101686,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,UPI,VERIFIED
INV004860,2024-10-06,119095,SIP,1020,Punjab,Amritsar,B30,46-55,Male,47.7,Net Banking,VERIFIED
INV004860,2024-10-06,102887,SIP,8076,Punjab,Amritsar,B30,46-55,Male,47.7,Net Banking,VERIFIED
INV002944,2024-10-06,148567,SIP,12459,Karnataka,Mysore,B30,36-45,Female,28.1,Cheque,VERIFIED
INV004866,2024-10-06,101207,SIP,2253,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,UPI,VERIFIED
INV003316,2024-10-06,119120,Redemption,65420,Punjab,Chandigarh,T30,36-45,Male,22.9,UPI,VERIFIED
INV000724,2024-10-06,120507,Lumpsum,115298,Uttar Pradesh,Kanpur,B30,46-55,Male,78.7,Mandate,VERIFIED
INV001496,2024-10-06,102887,SIP,7797,West Bengal,Kolkata,T30,18-25,Male,4.5,Cheque,VERIFIED
INV000086,2024-10-06,120504,SIP,14025,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,PENDING
INV004983,2024-10-06,149324,SIP,7865,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Net Banking,VERIFIED
INV001505,2024-10-06,100033,Lumpsum,57329,Uttar Pradesh,Lucknow,T30,26-35,Female,17.0,Net Banking,VERIFIED
INV002440,2024-10-06,120506,Lumpsum,385897,Karnataka,Bangalore,T30,18-25,Female,3.0,Net Banking,VERIFIED
INV002553,2024-10-06,148567,SIP,8948,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Mandate,VERIFIED
INV004210,2024-10-06,101206,Lumpsum,521274,Madhya Pradesh,Bhopal,B30,56+,Male,23.9,Net Banking,VERIFIED
INV001353,2024-10-06,118633,SIP,21497,Punjab,Amritsar,B30,26-35,Male,6.5,UPI,VERIFIED
INV002865,2024-10-06,149322,SIP,40167,Maharashtra,Pune,T30,18-25,Male,3.3,Mandate,VERIFIED
INV000023,2024-10-06,119093,SIP,1075,West Bengal,Kolkata,T30,46-55,Female,61.9,Cheque,VERIFIED
INV003173,2024-10-06,100025,Redemption,202342,Gujarat,Surat,T30,18-25,Male,7.1,Net Banking,VERIFIED
INV003359,2024-10-06,125498,SIP,1136,Gujarat,Ahmedabad,T30,26-35,Male,18.4,Mandate,VERIFIED
INV004733,2024-10-06,118633,Lumpsum,103994,Telangana,Hyderabad,T30,18-25,Male,5.4,UPI,VERIFIED
INV001238,2024-10-06,125498,SIP,2878,Haryana,Gurugram,T30,26-35,Male,17.9,UPI,VERIFIED
INV002010,2024-10-06,119093,Lumpsum,76076,Uttar Pradesh,Agra,B30,56+,Male,11.6,Mandate,PENDING
INV000407,2024-10-06,120507,Lumpsum,104569,Tamil Nadu,Coimbatore,B30,36-45,Male,32.8,Cheque,VERIFIED
INV001559,2024-10-06,101208,Lumpsum,249630,Tamil Nadu,Coimbatore,B30,36-45,Male,41.9,Cheque,VERIFIED
INV001901,2024-10-06,149324,Lumpsum,20331,Delhi,New Delhi,T30,18-25,Female,3.4,Net Banking,VERIFIED
INV001555,2024-10-06,119092,Lumpsum,417839,Punjab,Amritsar,B30,26-35,Male,14.2,Cheque,VERIFIED
INV004286,2024-10-06,119598,Redemption,85310,Rajasthan,Udaipur,B30,36-45,Female,56.0,UPI,VERIFIED
INV001434,2024-10-06,119094,SIP,28001,Maharashtra,Mumbai,T30,46-55,Male,92.6,Mandate,VERIFIED
INV004269,2024-10-06,100016,Redemption,283331,Punjab,Chandigarh,T30,26-35,Male,21.0,Cheque,VERIFIED
INV003823,2024-10-06,120507,SIP,13723,Madhya Pradesh,Indore,T30,26-35,Male,10.5,UPI,VERIFIED
INV001692,2024-11-06,148569,Lumpsum,286318,Rajasthan,Jaipur,T30,26-35,Male,11.7,Cheque,VERIFIED
INV002850,2024-11-06,100016,SIP,13860,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,UPI,VERIFIED
INV001048,2024-11-06,100033,SIP,5431,Delhi,New Delhi,T30,46-55,Male,46.6,UPI,VERIFIED
INV004016,2024-11-06,148569,SIP,3138,Delhi,New Delhi,T30,36-45,Male,21.0,Cheque,VERIFIED
INV004072,2024-11-06,119599,Lumpsum,520637,Delhi,New Delhi,T30,36-45,Male,50.6,Mandate,VERIFIED
INV002551,2024-11-06,149323,Lumpsum,251459,West Bengal,Kolkata,T30,18-25,Female,5.9,Mandate,VERIFIED
INV001497,2024-11-06,119120,Lumpsum,263032,Maharashtra,Mumbai,T30,36-45,Male,56.8,Mandate,VERIFIED
INV000444,2024-11-06,119095,Lumpsum,517578,Maharashtra,Pune,T30,36-45,Female,42.1,Net Banking,VERIFIED
INV002687,2024-11-06,101206,SIP,3487,Delhi,New Delhi,T30,36-45,Male,25.9,UPI,VERIFIED
INV000223,2024-11-06,120506,Redemption,278599,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,VERIFIED
INV004623,2024-11-06,120507,SIP,21802,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Cheque,VERIFIED
INV004755,2024-11-06,148567,SIP,4171,Uttar Pradesh,Agra,B30,18-25,Female,6.5,UPI,VERIFIED
INV000226,2024-11-06,148569,SIP,2767,West Bengal,Kolkata,T30,36-45,Female,39.3,Mandate,VERIFIED
INV004005,2024-11-06,119093,Lumpsum,356023,West Bengal,Kolkata,T30,26-35,Male,11.0,UPI,VERIFIED
INV002059,2024-11-06,125497,SIP,401,Haryana,Faridabad,B30,46-55,Male,95.1,Net Banking,VERIFIED
INV001336,2024-11-06,125498,SIP,29218,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Cheque,VERIFIED
INV002250,2024-11-06,120506,SIP,8869,Telangana,Hyderabad,T30,36-45,Male,20.4,Net Banking,VERIFIED
INV000289,2024-11-06,119095,SIP,1133,Delhi,Gurugram,T30,36-45,Male,54.2,Cheque,VERIFIED
INV003996,2024-11-06,149323,Redemption,272506,Karnataka,Bangalore,T30,36-45,Female,39.8,Net Banking,VERIFIED
INV004536,2024-11-06,100025,Lumpsum,72000,Telangana,Hyderabad,T30,26-35,Female,6.3,UPI,VERIFIED
INV004181,2024-11-06,102887,SIP,524,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,Net Banking,VERIFIED
INV003920,2024-11-06,120505,SIP,47127,Punjab,Chandigarh,T30,26-35,Male,20.3,Mandate,VERIFIED
INV001928,2024-11-06,101206,Lumpsum,380135,Telangana,Hyderabad,T30,46-55,Female,29.2,UPI,VERIFIED
INV003748,2024-11-06,102887,SIP,15860,Madhya Pradesh,Indore,T30,46-55,Male,66.4,Net Banking,VERIFIED
INV003651,2024-11-06,119551,Redemption,340907,Gujarat,Surat,T30,26-35,Male,14.6,Net Banking,VERIFIED
INV002116,2024-11-06,118634,SIP,6370,Karnataka,Bangalore,T30,18-25,Male,3.8,Cheque,VERIFIED
INV003344,2024-11-06,101208,Lumpsum,353812,Haryana,Gurugram,T30,36-45,Female,52.5,Mandate,PENDING
INV003344,2024-11-06,102886,Redemption,325713,Haryana,Gurugram,T30,36-45,Female,52.5,Cheque,VERIFIED
INV003912,2024-11-06,102886,SIP,401,West Bengal,Kolkata,T30,26-35,Male,8.5,Mandate,VERIFIED
INV000678,2024-11-06,100025,SIP,1861,Gujarat,Surat,T30,26-35,Male,19.1,Cheque,VERIFIED
INV004962,2024-11-06,118636,Lumpsum,562392,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Cheque,VERIFIED
INV003830,2024-11-06,120507,SIP,40989,Punjab,Amritsar,B30,26-35,Male,17.6,Cheque,VERIFIED
INV001738,2024-11-06,120503,SIP,47866,Karnataka,Bangalore,T30,36-45,Female,41.2,Mandate,VERIFIED
INV002200,2024-11-06,120506,Lumpsum,64067,Madhya Pradesh,Indore,T30,26-35,Male,23.1,Cheque,VERIFIED
INV003374,2024-11-06,118635,SIP,1038,Karnataka,Mysore,B30,26-35,Male,15.8,UPI,VERIFIED
INV002201,2024-11-06,148567,Lumpsum,516524,Haryana,Gurugram,T30,36-45,Male,34.5,Net Banking,VERIFIED
INV003427,2024-11-06,100016,SIP,53987,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,VERIFIED
INV001428,2024-11-06,120503,Lumpsum,182048,Delhi,New Delhi,T30,26-35,Male,17.8,Net Banking,VERIFIED
INV004419,2024-11-06,120844,SIP,2921,Karnataka,Mysore,B30,18-25,Female,3.1,UPI,VERIFIED
INV002993,2024-11-06,118633,Lumpsum,506195,Maharashtra,Pune,T30,46-55,Male,36.0,UPI,VERIFIED
INV000014,2024-11-06,101206,Redemption,282307,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Mandate,VERIFIED
INV002613,2024-11-06,119551,SIP,7433,Karnataka,Bangalore,T30,46-55,Female,44.3,Cheque,VERIFIED
INV000960,2024-11-06,149323,Redemption,419757,West Bengal,Kolkata,T30,46-55,Male,90.6,Mandate,VERIFIED
INV002149,2024-11-06,118634,SIP,2250,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Cheque,VERIFIED
INV003306,2024-11-06,119552,Lumpsum,369081,Gujarat,Ahmedabad,T30,36-45,Male,14.6,Cheque,VERIFIED
INV003669,2024-12-06,120843,Lumpsum,46563,West Bengal,Kolkata,T30,18-25,Female,7.8,UPI,VERIFIED
INV004953,2024-12-06,100033,Redemption,243439,Haryana,Faridabad,B30,36-45,Male,36.3,Cheque,VERIFIED
INV003660,2024-12-06,149324,Lumpsum,139427,Delhi,Noida,T30,26-35,Male,6.8,Cheque,VERIFIED
INV001497,2024-12-06,119551,SIP,9734,Maharashtra,Mumbai,T30,36-45,Male,56.8,Cheque,VERIFIED
INV003940,2024-12-06,102885,SIP,7277,West Bengal,Kolkata,T30,36-45,Male,21.6,Cheque,VERIFIED
INV003926,2024-12-06,100025,Redemption,345118,West Bengal,Kolkata,T30,46-55,Male,92.8,Cheque,VERIFIED
INV004718,2024-12-06,101208,SIP,516,Delhi,New Delhi,T30,56+,Male,52.4,Cheque,VERIFIED
INV000021,2024-12-06,119599,SIP,48124,Uttar Pradesh,Agra,B30,46-55,Male,76.8,UPI,VERIFIED
INV002208,2024-12-06,101206,Lumpsum,440028,Punjab,Chandigarh,T30,56+,Male,61.1,UPI,VERIFIED
INV002117,2024-12-06,102886,Redemption,180103,Delhi,Gurugram,T30,26-35,Male,21.7,Mandate,VERIFIED
INV003894,2024-12-06,120843,Redemption,318613,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Net Banking,VERIFIED
INV002175,2024-12-06,120507,SIP,9818,Uttar Pradesh,Kanpur,B30,36-45,Male,47.8,Net Banking,VERIFIED
INV003647,2024-12-06,120503,Lumpsum,519597,Haryana,Faridabad,B30,56+,Male,57.2,Cheque,VERIFIED
INV004805,2024-12-06,119092,Lumpsum,285888,Madhya Pradesh,Indore,T30,26-35,Female,7.6,Net Banking,VERIFIED
INV000225,2024-12-06,149323,Lumpsum,539905,Delhi,New Delhi,T30,56+,Male,44.0,Net Banking,VERIFIED
INV002133,2024-12-06,120841,Lumpsum,43832,Rajasthan,Udaipur,B30,26-35,Male,23.0,Mandate,VERIFIED
INV001640,2024-12-06,148568,Lumpsum,116894,Rajasthan,Jaipur,T30,36-45,Female,52.6,Net Banking,VERIFIED
INV003964,2024-12-06,118634,SIP,52103,Punjab,Chandigarh,T30,26-35,Male,16.7,Cheque,VERIFIED
INV003097,2024-12-06,119599,SIP,5128,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,VERIFIED
INV002228,2024-12-06,148569,SIP,505,Uttar Pradesh,Kanpur,B30,18-25,Male,7.7,Net Banking,VERIFIED
INV002096,2024-12-06,120842,SIP,2944,Delhi,New Delhi,T30,18-25,Female,6.9,Net Banking,VERIFIED
INV003515,2024-12-06,119092,SIP,11356,West Bengal,Kolkata,T30,26-35,Male,16.3,UPI,VERIFIED
INV003116,2024-12-06,148567,SIP,1605,Rajasthan,Udaipur,B30,26-35,Female,8.7,Mandate,VERIFIED
INV000262,2024-12-06,100025,SIP,15796,Telangana,Hyderabad,T30,36-45,Male,47.6,Net Banking,PENDING
INV003695,2024-12-06,101207,Lumpsum,390053,Karnataka,Bangalore,T30,36-45,Male,31.0,UPI,VERIFIED
INV002157,2024-12-06,120507,SIP,2055,Punjab,Chandigarh,T30,26-35,Male,16.9,Cheque,VERIFIED
INV003043,2024-12-06,148567,Redemption,228820,Karnataka,Bangalore,T30,26-35,Male,21.2,UPI,VERIFIED
INV002339,2024-12-06,119093,Redemption,337021,Delhi,New Delhi,T30,36-45,Male,46.4,UPI,VERIFIED
INV001115,2024-12-06,120507,Redemption,128621,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,UPI,VERIFIED
INV003125,2024-12-06,119599,SIP,2414,Punjab,Chandigarh,T30,36-45,Female,30.8,UPI,VERIFIED
INV002975,2024-12-06,100033,SIP,5002,Rajasthan,Udaipur,B30,26-35,Male,15.1,Cheque,VERIFIED
INV004948,2024-12-06,120506,Redemption,307864,Madhya Pradesh,Indore,T30,56+,Male,54.1,Mandate,VERIFIED
INV004846,2024-12-06,125498,Redemption,137797,Rajasthan,Udaipur,B30,26-35,Male,9.2,Net Banking,PENDING
INV000860,2024-12-06,119551,Lumpsum,22455,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,Net Banking,VERIFIED
INV000947,2024-12-06,120507,Lumpsum,302233,Delhi,Noida,T30,26-35,Male,11.0,Net Banking,VERIFIED
INV001287,2024-12-06,149324,SIP,49573,Telangana,Hyderabad,T30,36-45,Female,19.1,Cheque,VERIFIED
INV003798,2024-12-06,120504,SIP,3179,Karnataka,Bangalore,T30,36-45,Male,53.9,Mandate,VERIFIED
INV000645,2024-12-06,100033,Lumpsum,62353,Karnataka,Bangalore,T30,18-25,Male,3.9,Mandate,VERIFIED
INV001580,2024-12-06,119551,Redemption,366129,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,VERIFIED
INV000662,2024-12-06,118636,SIP,578,Gujarat,Surat,T30,36-45,Female,20.1,Cheque,VERIFIED
INV000957,2024-12-06,148568,Lumpsum,103250,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Net Banking,VERIFIED
INV004374,2024-12-06,125498,SIP,13787,Maharashtra,Nashik,B30,36-45,Female,16.5,Cheque,VERIFIED
INV001709,2024-12-06,118633,SIP,22750,Delhi,New Delhi,T30,36-45,Male,55.9,Net Banking,VERIFIED
INV002275,2024-12-06,120505,Lumpsum,224801,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,VERIFIED
INV000665,2024-12-06,120841,SIP,8209,Rajasthan,Udaipur,B30,26-35,Female,6.6,Mandate,VERIFIED
INV002769,2024-12-06,148567,SIP,2068,Maharashtra,Pune,T30,18-25,Female,4.5,Net Banking,VERIFIED
INV000667,2024-12-06,120507,SIP,28344,Telangana,Hyderabad,T30,26-35,Male,7.5,UPI,VERIFIED
INV000935,2024-12-06,100025,Lumpsum,60241,Telangana,Hyderabad,T30,36-45,Male,14.6,UPI,VERIFIED
